,date,open,close,high,low,volume,code
0,2008-06-19,2.4,2.362,2.656,2.31,219721.51,002249
1,2008-06-20,2.231,2.194,2.485,2.126,106170.62,002249
2,2008-06-23,2.143,1.993,2.175,1.978,55189.25,002249
3,2008-06-24,1.981,2.064,2.126,1.981,39411.27,002249
4,2008-06-25,2.049,2.149,2.169,1.992,41088.29,002249
5,2008-06-26,2.143,2.197,2.236,2.126,43853.77,002249
6,2008-06-27,2.1,2.006,2.137,1.989,38519.89,002249
7,2008-06-30,1.98,2.075,2.1,1.98,21187.27,002249
8,2008-07-01,2.087,2.036,2.096,2.024,16650.33,002249
9,2008-07-02,2.041,2.053,2.091,2.014,14215.04,002249
10,2008-07-03,2.027,2.114,2.167,1.98,31626.17,002249
11,2008-07-04,2.1,2.064,2.121,2.043,19351.5,002249
12,2008-07-07,2.082,2.169,2.193,2.074,32121.09,002249
13,2008-07-08,2.203,2.205,2.27,2.151,30795.75,002249
14,2008-07-09,2.211,2.229,2.242,2.188,30442.73,002249
15,2008-07-10,2.216,2.227,2.282,2.175,31281.09,002249
16,2008-07-11,2.203,2.164,2.243,2.131,22292.9,002249
17,2008-07-14,2.133,2.168,2.186,2.127,12540.88,002249
18,2008-07-15,2.164,2.091,2.212,2.091,21597.96,002249
19,2008-07-16,2.087,2.023,2.087,1.99,17894.99,002249
20,2008-07-17,2.056,1.995,2.074,1.988,12181.99,002249
21,2008-07-18,2.025,2.061,2.066,1.98,8974.95,002249
22,2008-07-21,2.044,2.1,2.113,2.033,10745.87,002249
23,2008-07-22,2.101,2.079,2.113,2.066,11541.48,002249
24,2008-07-23,2.091,2.082,2.107,2.073,9277.96,002249
25,2008-07-24,2.087,2.162,2.185,2.087,16808.8,002249
26,2008-07-25,2.13,2.177,2.201,2.119,16359.56,002249
27,2008-07-28,2.203,2.134,2.219,2.133,17645.78,002249
28,2008-07-29,2.21,2.244,2.348,2.196,54457.22,002249
29,2008-07-30,2.259,2.353,2.399,2.254,52607.96,002249
30,2008-07-31,2.353,2.289,2.391,2.28,31534.03,002249
31,2008-08-01,2.28,2.437,2.45,2.272,40853.59,002249
32,2008-08-04,2.417,2.379,2.511,2.367,33472.51,002249
33,2008-08-05,2.402,2.307,2.426,2.289,25189.29,002249
34,2008-08-06,2.314,2.327,2.37,2.277,19042.54,002249
35,2008-08-07,2.349,2.501,2.518,2.323,38853.67,002249
36,2008-08-08,2.486,2.307,2.493,2.306,31720.61,002249
37,2008-08-11,2.3,2.235,2.373,2.184,28422.7,002249
38,2008-08-12,2.236,2.151,2.268,2.091,24194.58,002249
39,2008-08-13,2.117,2.133,2.19,2.016,21568.45,002249
40,2008-08-14,2.103,2.16,2.193,2.081,15442.66,002249
41,2008-08-15,2.126,2.131,2.194,2.086,17079.65,002249
42,2008-08-18,2.144,1.917,2.164,1.917,23308.13,002249
43,2008-08-19,1.877,1.941,1.963,1.852,16640.27,002249
44,2008-08-20,1.894,2.117,2.124,1.869,26800.64,002249
45,2008-08-21,2.057,1.976,2.097,1.954,20103.7,002249
46,2008-08-22,1.941,1.916,1.971,1.869,11990.7,002249
47,2008-08-25,1.929,1.907,1.943,1.888,5816.21,002249
48,2008-08-26,1.893,1.757,1.893,1.73,17927.61,002249
49,2008-08-27,1.757,1.702,1.781,1.652,14325.33,002249
50,2008-08-29,1.713,1.772,1.798,1.713,11634.1,002249
51,2008-09-01,1.759,1.704,1.773,1.683,7951.77,002249
52,2008-09-02,1.687,1.671,1.704,1.657,5591.8,002249
53,2008-09-03,1.654,1.637,1.683,1.629,6563.57,002249
54,2008-09-04,1.657,1.694,1.714,1.644,7719.03,002249
