,date,open,close,high,low,volume,code
0,2005-05-09,3.507,3.789,4.002,3.303,501357.83,600472
1,2005-05-10,3.526,3.614,3.672,3.419,244770.07,600472
2,2005-05-11,3.575,3.497,3.653,3.487,129199.94,600472
3,2005-05-12,3.468,3.594,3.672,3.439,144692.15,600472
4,2005-05-13,3.555,3.701,3.74,3.546,149308.82,600472
5,2005-05-16,3.672,3.585,3.701,3.526,81389.09,600472
6,2005-05-17,3.536,3.653,3.75,3.526,115091.28,600472
7,2005-05-18,3.691,3.701,3.721,3.614,68108.14,600472
8,2005-05-19,3.691,3.662,3.701,3.585,58855.85,600472
9,2005-05-20,3.633,3.662,3.701,3.594,78730.56,600472
10,2005-05-23,3.691,3.594,3.691,3.565,80732.83,600472
11,2005-05-24,3.594,3.711,3.769,3.575,107632.5,600472
12,2005-05-25,3.672,3.682,3.759,3.653,78512.31,600472
13,2005-05-26,3.682,3.653,3.711,3.614,42708.92,600472
14,2005-05-27,3.643,3.614,3.711,3.604,43191.38,600472
15,2005-05-30,3.594,3.633,3.662,3.585,26431.77,600472
16,2005-05-31,3.633,3.546,3.653,3.517,71053.77,600472
17,2005-06-01,3.536,3.487,3.546,3.4,74611.12,600472
18,2005-06-02,3.487,3.487,3.526,3.458,58346.52,600472
19,2005-06-03,3.478,3.458,3.536,3.439,30682.93,600472
20,2005-06-06,3.468,3.497,3.526,3.4,38912.45,600472
21,2005-06-07,3.497,3.497,3.604,3.487,60355.11,600472
22,2005-06-08,3.487,3.837,3.847,3.487,216889.42,600472
23,2005-06-09,3.837,4.022,4.167,3.779,307839.95,600472
24,2005-06-10,3.983,3.866,3.993,3.808,136849.82,600472
25,2005-06-13,3.866,3.934,3.963,3.808,75940.31,600472
26,2005-06-14,3.944,3.73,3.963,3.691,84721.22,600472
27,2005-06-15,3.711,3.701,3.789,3.682,52096.32,600472
28,2005-06-16,3.701,3.75,3.75,3.594,47847.62,600472
29,2005-06-17,3.779,3.682,3.789,3.662,34028.54,600472
30,2005-06-20,3.604,3.847,3.857,3.604,70858.24,600472
31,2005-06-21,3.847,3.789,3.866,3.769,41137.64,600472
32,2005-06-22,3.75,3.759,3.808,3.701,33551.72,600472
33,2005-06-23,3.779,3.721,3.827,3.711,30939.35,600472
34,2005-06-24,3.701,3.75,3.759,3.672,27140.46,600472
35,2005-06-27,3.779,3.857,3.954,3.779,93959.09,600472
36,2005-06-28,3.837,3.779,3.837,3.759,40024.28,600472
37,2005-06-29,3.779,3.75,3.827,3.75,23754.55,600472
38,2005-06-30,3.721,3.653,3.75,3.653,33310.54,600472
39,2005-07-04,3.487,3.536,3.565,3.419,40885.71,600472
40,2005-07-05,3.536,3.507,3.555,3.478,17207.84,600472
41,2005-07-06,3.517,3.507,3.546,3.458,16237.12,600472
42,2005-07-07,3.478,3.517,3.546,3.478,11476.97,600472
43,2005-07-08,3.517,3.419,3.517,3.41,21695.29,600472
44,2005-07-11,3.478,3.4,3.536,3.39,19401.9,600472
45,2005-07-12,3.4,3.546,3.585,3.381,35447.48,600472
46,2005-07-13,3.526,3.478,3.536,3.458,20477.37,600472
47,2005-07-14,3.458,3.458,3.507,3.439,12203.28,600472
48,2005-07-15,3.458,3.41,3.478,3.39,21486.55,600472
49,2005-07-18,3.381,3.07,3.381,3.07,81667.61,600472
50,2005-07-19,3.041,3.118,3.138,3.002,19953.06,600472
51,2005-07-20,3.196,3.147,3.264,3.128,23802.94,600472
52,2005-07-21,3.157,3.099,3.167,3.041,17812.99,600472
53,2005-07-22,3.128,3.177,3.235,3.089,39991.09,600472
54,2005-07-25,3.177,3.128,3.196,3.109,20778.89,600472
55,2005-07-26,3.128,3.206,3.235,3.128,36575.63,600472
56,2005-07-27,3.215,3.313,3.322,3.196,33664.14,600472
57,2005-07-28,3.313,3.274,3.361,3.254,42095.26,600472
58,2005-07-29,3.264,3.235,3.274,3.215,18828.67,600472
59,2005-08-01,3.215,3.274,3.283,3.206,16003.61,600472
60,2005-08-02,3.303,3.313,3.322,3.254,24496.03,600472
61,2005-08-03,3.313,3.332,3.39,3.313,44062.94,600472
62,2005-08-04,3.322,3.274,3.322,3.254,22746.26,600472
63,2005-08-05,3.245,3.351,3.361,3.245,40598.2,600472
