,date,open,close,high,low,volume,code
0,2009-09-10,6.101,6.375,6.597,5.957,193473.15,002294
1,2009-09-11,6.773,7.013,7.013,6.773,34061.06,002294
2,2009-09-14,7.638,7.677,7.714,7.365,96006.3,002294
3,2009-09-15,7.504,7.494,7.846,7.4,57437.51,002294
4,2009-09-16,7.43,7.527,7.638,7.351,36920.84,002294
5,2009-09-17,7.601,7.349,7.636,7.254,47563.41,002294
6,2009-09-18,7.303,7.296,7.638,7.259,38870.06,002294
7,2009-09-21,7.244,7.155,7.254,6.81,40341.19,002294
8,2009-09-22,7.076,7.081,7.188,7.045,20086.52,002294
9,2009-09-23,7.029,7.314,7.482,7.029,28183.43,002294
10,2009-09-24,7.327,7.177,7.475,7.138,19999.28,002294
11,2009-09-25,7.139,7.206,7.302,7.033,14039.33,002294
12,2009-09-28,7.244,7.34,7.664,7.213,22253.05,002294
13,2009-09-29,7.339,7.145,7.376,6.976,16328.1,002294
14,2009-09-30,7.23,7.042,7.344,6.987,15808.01,002294
15,2009-10-09,7.063,7.255,7.33,6.929,17984.92,002294
16,2009-10-12,7.218,7.283,7.466,7.129,16579.6,002294
17,2009-10-13,7.263,7.672,7.685,7.206,21481.55,002294
18,2009-10-14,7.782,7.782,8.113,7.644,27305.78,002294
19,2009-10-15,7.84,7.831,8.167,7.787,19985.22,002294
20,2009-10-16,7.892,8.07,8.07,7.782,15129.43,002294
21,2009-10-19,8.097,8.072,8.26,8.033,21719.09,002294
22,2009-10-20,8.083,8.879,8.879,8.05,31239.63,002294
23,2009-10-21,8.828,8.849,9.223,8.762,26343.7,002294
24,2009-10-22,8.767,9.321,9.598,8.743,27359.36,002294
25,2009-10-23,9.364,8.995,9.56,8.916,35473.51,002294
26,2009-10-26,8.982,9.021,9.367,8.935,23932.83,002294
27,2009-10-27,9.011,8.82,9.011,8.668,19547.47,002294
28,2009-10-28,8.748,9.405,9.464,8.746,23871.13,002294
29,2009-10-29,9.22,8.933,9.578,8.685,26894.8,002294
30,2009-10-30,8.936,8.786,9.271,8.719,39878.18,002294
31,2009-11-02,8.498,8.812,8.921,8.414,19631.23,002294
32,2009-11-03,8.812,8.839,8.911,8.75,14384.35,002294
33,2009-11-04,8.841,8.743,8.906,8.696,13968.11,002294
34,2009-11-05,8.707,8.762,8.895,8.641,12397.41,002294
35,2009-11-06,8.773,8.713,8.877,8.645,15310.47,002294
36,2009-11-09,8.666,9.061,9.061,8.648,24282.79,002294
37,2009-11-10,9.078,8.835,9.123,8.828,15707.53,002294
38,2009-11-11,8.791,8.886,8.911,8.772,9114.45,002294
39,2009-11-12,8.906,8.779,9.049,8.743,15274.58,002294
40,2009-11-13,8.743,8.816,8.921,8.667,11730.62,002294
41,2009-11-16,8.847,8.906,8.964,8.799,13874.8,002294
42,2009-11-17,8.902,9.05,9.195,8.897,19005.89,002294
43,2009-11-18,9.061,8.888,9.098,8.851,13024.84,002294
44,2009-11-19,8.935,9.11,9.339,8.857,23097.49,002294
45,2009-11-20,9.032,9.11,9.212,9.0,15357.85,002294
46,2009-11-23,9.132,10.021,10.021,9.127,31492.18,002294
47,2009-11-24,9.925,9.435,10.089,9.348,29851.48,002294
48,2009-11-25,9.416,9.913,10.088,9.234,27707.12,002294
49,2009-11-26,9.881,9.252,9.895,9.223,25519.51,002294
50,2009-11-27,9.031,9.077,9.386,8.983,21387.93,002294
51,2009-11-30,9.052,9.31,9.337,9.052,16668.63,002294
52,2009-12-01,9.319,9.414,9.414,9.223,13882.09,002294
53,2009-12-02,9.473,9.512,9.751,9.388,17057.13,002294
54,2009-12-03,9.491,9.617,9.704,9.319,15705.59,002294
55,2009-12-04,9.559,9.098,9.596,8.935,24848.18,002294
56,2009-12-07,9.06,9.104,9.164,8.989,9833.69,002294
57,2009-12-08,9.05,9.047,9.127,8.974,7993.41,002294
58,2009-12-09,9.008,9.09,9.161,8.916,9361.46,002294
59,2009-12-10,9.031,8.893,9.079,8.867,24666.5,002294
60,2009-12-11,8.906,8.887,9.021,8.868,13757.1,002294
61,2009-12-14,8.887,8.754,8.934,8.589,14107.07,002294
62,2009-12-15,8.762,8.811,8.934,8.746,10694.13,002294
63,2009-12-16,8.829,8.822,8.935,8.805,9466.07,002294
64,2009-12-17,8.839,8.424,8.897,8.388,17882.32,002294
65,2009-12-18,8.34,8.233,8.344,7.878,15249.32,002294
66,2009-12-21,8.167,8.339,8.351,8.107,9692.39,002294
67,2009-12-22,8.317,8.263,8.415,8.234,11153.08,002294
68,2009-12-23,8.264,8.446,8.505,8.263,10170.27,002294
69,2009-12-24,8.5,8.597,8.633,8.388,9697.57,002294
70,2009-12-25,8.599,8.565,8.6,8.503,7230.12,002294
71,2009-12-28,8.657,8.563,8.7,8.54,7153.12,002294
72,2009-12-29,8.577,8.539,8.589,8.424,6772.96,002294
73,2009-12-30,8.461,8.572,8.594,8.461,5981.58,002294
74,2009-12-31,8.58,8.525,8.638,8.481,6681.71,002294
75,2010-01-04,8.561,8.825,9.012,8.528,13316.65,002294
76,2010-01-05,8.837,8.929,9.011,8.772,10352.47,002294
77,2010-01-06,8.916,9.029,9.17,8.84,10822.29,002294
78,2010-01-07,8.959,8.658,9.052,8.637,11142.05,002294
79,2010-01-08,8.628,8.738,8.762,8.539,7955.97,002294
80,2010-01-11,8.695,9.07,9.123,8.576,16514.03,002294
81,2010-01-12,9.128,9.221,9.473,9.128,21214.73,002294
82,2010-01-13,8.983,9.223,9.348,8.945,14745.54,002294
83,2010-01-14,9.166,9.435,9.492,9.166,11410.42,002294
84,2010-01-15,9.369,9.351,9.463,9.282,7891.42,002294
85,2010-01-18,9.339,9.233,9.345,9.185,8277.73,002294
86,2010-01-19,9.239,9.25,9.298,9.089,7935.39,002294
87,2010-01-20,9.224,8.748,9.275,8.551,14685.33,002294
88,2010-01-21,8.726,8.657,8.828,8.575,9964.94,002294
89,2010-01-22,8.503,8.632,8.841,8.455,10395.98,002294
90,2010-01-25,8.464,8.518,8.693,8.464,8190.38,002294
91,2010-01-26,8.557,8.38,8.608,8.32,7953.84,002294
92,2010-01-27,8.32,8.492,8.499,8.32,6584.22,002294
93,2010-01-28,8.426,8.498,8.586,8.426,3493.09,002294
94,2010-01-29,8.493,8.545,8.666,8.455,6651.99,002294
95,2010-02-01,8.551,8.781,8.877,8.551,10499.87,002294
96,2010-02-02,8.784,8.729,8.838,8.693,5629.49,002294
97,2010-02-03,8.705,8.968,8.983,8.647,12746.84,002294
98,2010-02-04,8.967,8.873,8.968,8.858,5253.76,002294
99,2010-02-05,8.839,9.162,9.572,8.781,17370.4,002294
100,2010-02-08,9.175,9.481,9.489,9.109,13394.42,002294
101,2010-02-09,9.414,9.367,9.56,9.33,12400.79,002294
102,2010-02-10,9.453,9.691,9.713,9.309,15114.44,002294
103,2010-02-11,9.608,9.59,9.8,9.561,7607.96,002294
104,2010-02-12,9.59,9.689,9.896,9.588,11779.71,002294
105,2010-02-22,9.713,9.398,9.79,9.322,12441.0,002294
106,2010-02-23,9.351,9.421,9.5,9.183,7698.41,002294
107,2010-02-24,9.419,9.886,9.99,9.396,13759.79,002294
108,2010-02-25,9.895,10.064,10.145,9.802,11642.76,002294
109,2010-02-26,10.088,10.391,10.568,9.993,15546.07,002294
110,2010-03-01,10.473,10.451,10.761,10.289,13188.24,002294
111,2010-03-02,10.471,10.867,10.876,10.381,13286.23,002294
112,2010-03-03,10.835,10.818,11.036,10.792,10070.81,002294
113,2010-03-04,10.759,10.374,10.846,10.295,15802.58,002294
114,2010-03-05,10.376,11.037,11.327,10.361,24288.0,002294
115,2010-03-08,11.049,11.148,11.251,10.934,12367.21,002294
116,2010-03-09,11.126,10.924,11.126,10.761,11943.12,002294
117,2010-03-10,11.106,10.512,11.174,10.453,13696.49,002294
118,2010-03-11,10.621,11.413,11.518,10.53,24174.03,002294
119,2010-03-12,11.329,10.798,11.433,10.761,22946.36,002294
120,2010-03-15,11.286,11.302,11.71,10.995,48480.84,002294
121,2010-03-16,11.146,11.193,11.306,11.001,13419.33,002294
122,2010-03-17,11.229,11.356,11.625,11.222,19031.39,002294
123,2010-03-18,11.529,11.337,11.596,11.242,10352.62,002294
124,2010-03-19,11.327,11.229,11.368,11.177,9183.81,002294
125,2010-03-22,11.165,11.298,11.302,11.026,20195.32,002294
126,2010-03-23,11.299,11.578,11.769,11.177,24936.05,002294
127,2010-03-24,11.662,11.99,12.163,11.597,22212.76,002294
128,2010-03-25,11.942,12.298,12.485,11.799,21762.56,002294
129,2010-03-26,12.078,12.394,12.632,11.837,24271.5,002294
130,2010-03-29,12.49,12.586,12.874,12.222,16750.62,002294
131,2010-03-30,12.576,12.586,12.872,12.394,15839.95,002294
132,2010-03-31,12.471,12.557,12.807,12.416,11587.34,002294
133,2010-04-01,12.663,12.682,12.998,12.543,13736.43,002294
134,2010-04-02,12.777,12.605,12.777,12.491,9802.14,002294
135,2010-04-06,12.634,13.432,13.545,12.634,16410.32,002294
136,2010-04-08,13.595,13.72,13.931,13.439,15283.98,002294
137,2010-04-09,13.727,14.068,14.104,13.548,11407.49,002294
138,2010-04-12,14.027,14.778,14.916,14.027,20433.47,002294
139,2010-04-13,14.796,13.451,14.89,13.3,32878.73,002294
140,2010-04-14,13.581,13.865,14.276,13.58,19764.8,002294
141,2010-04-15,13.931,13.21,14.179,12.755,27481.17,002294
142,2010-04-16,13.191,14.417,14.484,12.999,25426.73,002294
143,2010-04-19,14.602,14.977,15.264,14.117,35894.32,002294
144,2010-04-20,14.504,14.286,14.959,13.539,45943.88,002294
145,2010-04-21,14.775,15.713,15.715,14.504,94865.58,002294
146,2010-04-22,15.471,16.4,16.628,15.278,72178.8,002294
147,2010-04-23,16.547,17.949,17.985,16.547,79239.83,002294
148,2010-04-26,17.949,18.858,19.128,17.212,79298.25,002294
149,2010-04-27,19.242,18.653,19.523,18.175,64003.71,002294
150,2010-04-28,18.275,17.39,18.622,16.798,65227.01,002294
151,2010-04-29,17.394,15.98,17.583,15.699,63930.11,002294
152,2010-04-30,15.723,15.036,15.723,14.81,63890.79,002294
153,2010-05-04,14.607,16.541,16.541,14.506,82288.28,002294
154,2010-05-05,16.429,16.927,17.556,16.206,86947.4,002294
155,2010-05-06,16.632,16.148,17.212,16.051,56197.23,002294
156,2010-05-07,15.491,16.001,16.786,15.187,47576.77,002294
157,2010-05-10,15.866,14.955,16.109,14.661,49525.62,002294
158,2010-05-11,15.239,14.504,15.429,14.118,43218.85,002294
159,2010-05-12,14.201,15.026,15.084,13.754,38033.5,002294
160,2010-05-13,14.794,15.742,15.984,14.601,44239.67,002294
161,2010-05-14,15.756,15.655,16.191,15.514,39903.69,002294
162,2010-05-17,15.278,15.065,15.924,14.891,35512.39,002294
163,2010-05-18,14.988,14.968,15.367,14.158,41623.52,002294
164,2010-05-19,14.707,15.328,15.703,14.471,40484.97,002294
165,2010-05-20,15.181,14.748,15.506,14.698,33208.55,002294
166,2010-05-21,14.253,15.908,16.191,14.181,60273.72,002294
167,2010-05-24,15.914,16.243,16.632,15.914,50586.17,002294
168,2010-05-25,16.011,16.247,16.666,15.993,40725.63,002294
169,2010-05-26,16.224,15.858,16.342,15.783,29184.88,002294
170,2010-05-27,15.819,16.264,16.434,15.587,32696.43,002294
171,2010-05-28,16.516,16.206,16.552,15.939,33781.49,002294
172,2010-05-31,16.1,16.225,16.668,15.974,42641.86,002294
173,2010-06-01,15.955,15.471,16.148,15.084,37876.57,002294
174,2010-06-02,15.373,15.435,15.52,14.961,24681.21,002294
175,2010-06-03,15.568,15.435,15.86,15.286,29015.88,002294
176,2010-06-04,15.282,15.425,15.51,15.181,17873.8,002294
177,2010-06-07,15.162,15.957,16.171,15.007,37285.64,002294
178,2010-06-08,16.051,15.773,16.115,15.638,22322.21,002294
179,2010-06-09,15.843,16.649,16.937,15.833,57371.51,002294
180,2010-06-10,16.632,16.844,16.924,16.496,35575.8,002294
181,2010-06-11,16.96,16.583,17.531,16.537,42111.58,002294
182,2010-06-17,16.664,15.771,16.898,15.761,35093.43,002294
183,2010-06-18,15.471,14.914,15.471,14.794,41991.32,002294
184,2010-06-21,14.756,15.228,15.404,14.601,21497.83,002294
185,2010-06-22,15.201,14.959,15.535,14.845,22077.92,002294
186,2010-06-23,14.887,15.11,15.239,14.698,12557.43,002294
187,2010-06-24,15.179,15.139,15.249,15.052,10529.75,002294
188,2010-06-25,15.04,14.773,15.133,14.615,18618.17,002294
189,2010-06-28,14.663,14.034,14.889,13.862,25435.86,002294
190,2010-06-29,13.98,13.537,14.17,13.402,23187.64,002294
191,2010-06-30,13.518,13.673,13.733,13.015,21929.35,002294
192,2010-07-01,13.628,13.315,13.634,13.278,13927.41,002294
193,2010-07-02,13.402,12.493,13.402,12.164,27096.63,002294
194,2010-07-05,12.348,12.164,12.416,11.952,18141.13,002294
195,2010-07-06,12.145,13.381,13.381,12.145,49733.42,002294
196,2010-07-07,13.388,13.371,13.479,12.973,35472.72,002294
197,2010-07-08,13.441,13.537,13.847,13.259,27414.89,002294
198,2010-07-09,13.437,13.827,14.098,13.205,35403.31,002294
199,2010-07-12,13.827,13.638,14.021,13.572,20914.0,002294
200,2010-07-13,13.537,13.052,13.537,12.822,24492.84,002294
201,2010-07-14,13.094,12.977,13.284,12.866,14670.88,002294
202,2010-07-15,12.919,12.92,13.363,12.862,15951.31,002294
203,2010-07-16,12.841,12.957,13.015,12.706,10031.01,002294
204,2010-07-19,12.781,13.24,13.334,12.768,12155.09,002294
205,2010-07-20,13.209,13.779,13.885,13.209,22716.94,002294
206,2010-07-21,13.818,13.665,13.972,13.642,18263.53,002294
207,2010-07-22,13.595,13.717,13.785,13.499,14202.95,002294
208,2010-07-23,13.82,13.657,13.82,13.533,14393.2,002294
209,2010-07-26,13.671,13.934,14.077,13.669,18370.58,002294
210,2010-07-27,13.953,13.876,14.021,13.827,14215.34,002294
211,2010-07-28,13.961,14.717,14.845,13.806,32655.08,002294
212,2010-07-29,14.698,14.775,14.982,14.41,26007.05,002294
213,2010-07-30,14.717,14.58,14.717,14.446,15886.68,002294
