,date,open,close,high,low,volume,code
0,2011-09-06,13.119,12.695,14.168,12.666,117611.0,300260
1,2011-09-07,12.135,12.627,13.086,11.876,78463.0,300260
2,2011-09-08,12.358,12.135,12.846,12.036,59321.0,300260
3,2011-09-09,12.528,13.348,13.348,12.528,66311.0,300260
4,2011-09-13,12.823,12.522,12.981,12.135,45527.0,300260
5,2011-09-14,12.791,13.243,13.273,12.558,52012.0,300260
6,2011-09-15,13.053,13.027,13.545,12.889,49260.0,300260
7,2011-09-16,13.05,12.453,13.05,12.036,47651.0,300260
8,2011-09-19,12.459,12.2,12.781,12.2,35784.0,300260
9,2011-09-20,11.528,11.085,11.794,10.98,46313.0,300260
10,2011-09-21,10.98,11.446,11.58,10.685,35810.0,300260
11,2011-09-22,11.2,10.429,11.275,10.413,34610.0,300260
12,2011-09-23,10.167,10.587,10.656,10.134,23320.0,300260
13,2011-09-26,10.423,10.209,10.649,10.137,15363.0,300260
14,2011-09-27,10.331,10.328,10.426,9.747,22833.0,300260
15,2011-09-28,10.39,10.111,10.656,9.911,19180.0,300260
16,2011-09-29,9.839,9.504,10.052,9.504,15324.0,300260
17,2011-09-30,9.517,9.422,9.636,9.124,11547.0,300260
18,2011-10-10,9.426,9.445,9.583,9.249,8241.0,300260
19,2011-10-11,9.691,10.226,10.39,9.691,36716.0,300260
20,2011-10-12,9.97,10.554,10.642,9.839,31280.0,300260
21,2011-10-13,10.478,10.478,10.754,10.314,26884.0,300260
22,2011-10-14,10.492,10.921,10.987,10.396,30647.0,300260
23,2011-10-17,10.872,11.134,11.298,10.698,29604.0,300260
24,2011-10-18,10.865,10.216,11.036,10.167,30935.0,300260
25,2011-10-19,10.16,10.354,10.541,10.134,16016.0,300260
26,2011-10-20,10.101,9.701,10.101,9.465,21043.0,300260
27,2011-10-21,9.668,9.511,9.754,9.347,13575.0,300260
28,2011-10-24,9.511,9.747,9.796,9.042,15601.0,300260
29,2011-10-25,9.698,10.377,10.652,9.639,28236.0,300260
30,2011-10-26,10.232,10.344,10.544,10.203,22375.0,300260
31,2011-10-27,10.239,10.619,10.741,10.239,23217.0,300260
32,2011-10-28,10.77,10.675,10.77,10.4,22388.0,300260
33,2011-10-31,10.603,10.711,10.813,10.528,17963.0,300260
34,2011-11-01,10.564,10.547,10.613,10.239,25558.0,300260
35,2011-11-02,10.331,10.977,11.079,10.288,26710.0,300260
36,2011-11-03,10.905,10.659,11.364,10.659,34699.0,300260
37,2011-11-04,10.692,10.577,10.813,10.462,18490.0,300260
38,2011-11-08,10.528,10.019,10.56,10.003,17854.0,300260
39,2011-11-09,10.068,10.285,10.285,9.97,13000.0,300260
40,2011-11-10,10.128,10.462,10.692,10.095,25444.0,300260
41,2011-11-11,10.314,10.4,10.639,10.314,13171.0,300260
42,2011-11-14,10.495,11.439,11.439,10.488,41949.0,300260
43,2011-11-15,11.436,11.538,11.571,11.2,33648.0,300260
44,2011-11-16,11.541,11.121,11.548,11.02,22952.0,300260
45,2011-11-17,11.151,11.636,12.049,11.151,36340.0,300260
46,2011-11-18,11.462,11.541,11.571,11.151,20474.0,300260
47,2011-11-21,11.472,11.446,11.541,11.023,15505.0,300260
48,2011-11-22,11.439,11.846,12.023,11.325,28568.0,300260
49,2011-11-23,11.803,11.718,11.918,11.528,17461.0,300260
50,2011-11-24,11.564,11.6,11.774,11.243,13830.0,300260
51,2011-11-25,11.6,11.915,12.036,11.515,25905.0,300260
52,2011-11-28,11.807,11.58,11.931,11.413,15044.0,300260
53,2011-11-29,11.675,11.128,11.741,10.915,24281.0,300260
54,2011-11-30,11.085,10.495,11.141,10.137,16258.0,300260
55,2011-12-01,10.823,10.534,10.905,10.534,15184.0,300260
56,2011-12-02,10.429,10.298,10.534,10.003,8220.0,300260
57,2011-12-05,10.167,9.868,10.173,9.839,6886.0,300260
58,2011-12-06,9.616,10.032,10.036,9.616,9829.0,300260
59,2011-12-07,10.003,9.996,10.128,9.839,4941.0,300260
60,2011-12-08,9.842,10.088,10.383,9.642,7704.0,300260
61,2011-12-09,9.855,9.996,10.147,9.855,6029.0,300260
62,2011-12-12,9.996,10.118,10.314,9.908,7638.0,300260
63,2011-12-13,10.036,9.842,10.098,9.718,4374.0,300260
64,2011-12-14,9.806,9.275,9.806,9.249,6440.0,300260
65,2011-12-15,9.183,9.331,9.485,9.15,3417.0,300260
66,2011-12-16,9.308,9.511,9.573,9.153,7996.0,300260
67,2011-12-19,9.481,9.557,9.629,9.111,7483.0,300260
68,2011-12-20,9.508,9.344,9.734,9.344,7128.0,300260
69,2011-12-21,9.429,9.15,9.504,8.865,9341.0,300260
70,2011-12-22,9.052,8.894,9.117,8.724,6435.0,300260
71,2011-12-23,8.855,8.871,9.052,8.832,3396.0,300260
72,2011-12-26,8.888,8.753,9.029,8.753,3597.0,300260
