,date,open,close,high,low,volume,code
0,2011-02-09,8.961,8.961,9.064,8.91,28300.0,601616
1,2011-02-10,8.936,9.479,9.607,8.936,50137.0,601616
2,2011-02-11,9.351,9.402,9.509,9.253,34347.0,601616
3,2011-02-14,9.473,9.596,9.627,9.351,38604.0,601616
4,2011-02-15,9.545,9.479,9.668,9.473,31046.0,601616
5,2011-02-16,9.422,9.519,9.55,9.376,20501.0,601616
6,2011-02-17,9.473,9.473,9.571,9.402,17177.0,601616
7,2011-02-18,9.509,9.356,9.509,9.356,14587.0,601616
8,2011-02-21,9.217,9.499,9.504,9.217,13263.0,601616
9,2011-02-22,9.489,9.279,9.607,9.269,19933.0,601616
10,2011-02-23,9.32,9.289,9.371,9.222,12034.0,601616
11,2011-02-25,9.315,9.422,9.453,9.263,11437.0,601616
12,2011-02-28,9.422,9.391,9.448,9.32,9031.0,601616
13,2011-03-01,9.386,9.494,9.509,9.371,18560.0,601616
14,2011-03-02,9.448,9.745,9.755,9.422,77786.0,601616
15,2011-03-03,9.781,9.627,9.873,9.576,51375.0,601616
16,2011-03-04,9.555,9.632,9.653,9.494,18530.0,601616
17,2011-03-07,9.607,9.653,9.724,9.581,19975.0,601616
18,2011-03-08,9.622,9.622,9.704,9.53,18393.0,601616
19,2011-03-09,9.607,9.453,9.622,9.432,25669.0,601616
20,2011-03-10,9.438,9.463,9.535,9.422,20690.0,601616
21,2011-03-11,9.448,9.494,9.55,9.432,16791.0,601616
22,2011-03-15,9.473,9.53,9.535,9.289,21742.0,601616
23,2011-03-16,9.535,9.571,9.591,9.407,16152.0,601616
24,2011-03-17,9.55,9.678,9.755,9.499,67377.0,601616
25,2011-03-18,9.678,9.658,9.75,9.555,23124.0,601616
26,2011-03-21,9.658,9.719,9.74,9.581,24135.0,601616
27,2011-03-22,9.74,9.694,9.755,9.576,20064.0,601616
28,2011-03-23,9.678,9.601,9.688,9.535,15666.0,601616
29,2011-03-24,9.566,9.514,9.648,9.484,13699.0,601616
30,2011-03-25,9.514,9.56,9.571,9.484,10657.0,601616
31,2011-03-28,9.576,9.391,9.607,9.376,15603.0,601616
32,2011-03-29,9.345,9.432,9.581,9.345,11470.0,601616
33,2011-03-30,9.453,9.427,9.473,9.386,6230.0,601616
34,2011-03-31,9.397,9.351,9.473,9.284,8536.0,601616
35,2011-04-01,9.325,9.417,9.427,9.31,5726.0,601616
36,2011-04-06,9.417,9.351,9.417,9.299,9432.0,601616
37,2011-04-07,9.351,9.325,9.407,9.274,11362.0,601616
38,2011-04-08,9.351,9.243,9.351,9.156,28313.0,601616
39,2011-04-11,9.217,9.243,9.299,9.176,10350.0,601616
40,2011-04-12,9.222,9.248,9.269,9.217,5975.0,601616
41,2011-04-13,9.238,9.32,9.335,9.202,9891.0,601616
42,2011-04-14,9.32,9.222,9.32,9.207,6831.0,601616
43,2011-04-15,9.217,9.228,9.253,9.161,5808.0,601616
44,2011-04-18,9.222,9.182,9.222,9.156,6098.0,601616
45,2011-04-19,9.166,9.187,9.212,9.125,6221.0,601616
46,2011-04-20,9.161,9.248,9.248,9.135,4566.0,601616
47,2011-04-21,9.366,9.263,9.366,9.248,4255.0,601616
48,2011-04-22,9.238,9.274,9.345,9.187,5568.0,601616
49,2011-04-25,9.279,9.064,9.279,9.064,8201.0,601616
50,2011-04-26,9.013,9.187,9.222,8.987,9648.0,601616
51,2011-04-27,9.207,9.013,9.253,8.992,6609.0,601616
52,2011-04-28,9.038,8.618,9.064,8.603,10008.0,601616
53,2011-04-29,8.746,8.593,8.746,8.449,5196.0,601616
54,2011-05-03,8.603,8.746,8.751,8.603,3651.0,601616
55,2011-05-04,8.664,8.577,8.741,8.552,3430.0,601616
56,2011-05-05,8.572,8.572,8.644,8.495,3717.0,601616
57,2011-05-06,8.552,8.531,8.552,8.449,3110.0,601616
58,2011-05-09,8.598,8.726,8.756,8.536,8428.0,601616
59,2011-05-10,8.695,8.726,8.782,8.69,4658.0,601616
60,2011-05-11,8.7,8.68,8.746,8.659,2606.0,601616
61,2011-05-13,8.593,8.531,8.654,8.47,6414.0,601616
62,2011-05-16,8.552,8.552,8.644,8.449,5447.0,601616
63,2011-05-17,8.552,8.48,8.577,8.449,7348.0,601616
64,2011-05-18,8.459,8.48,8.526,8.449,3854.0,601616
65,2011-05-19,8.485,8.48,8.552,8.47,7961.0,601616
66,2011-05-20,8.49,8.495,8.541,8.454,2638.0,601616
67,2011-05-23,8.459,7.978,8.536,7.937,11163.0,601616
68,2011-05-24,7.937,7.768,7.973,7.645,12138.0,601616
69,2011-05-25,7.784,7.65,7.784,7.568,6281.0,601616
70,2011-05-26,7.656,7.492,7.732,7.487,5006.0,601616
71,2011-05-27,7.507,7.415,7.599,7.389,14232.0,601616
72,2011-05-30,7.425,7.461,7.599,7.323,5789.0,601616
73,2011-05-31,7.461,7.778,7.871,7.461,8596.0,601616
74,2011-06-01,7.707,7.978,8.004,7.707,8731.0,601616
75,2011-06-02,7.912,7.819,7.912,7.691,3841.0,601616
76,2011-06-03,7.825,7.876,7.937,7.809,3123.0,601616
77,2011-06-07,7.947,7.937,7.978,7.855,3490.0,601616
78,2011-06-08,7.825,7.963,8.019,7.825,2620.0,601616
79,2011-06-09,7.865,7.661,7.932,7.635,2291.0,601616
80,2011-06-10,7.656,7.763,7.876,7.656,4001.0,601616
81,2011-06-13,7.758,7.732,7.876,7.656,2335.0,601616
82,2011-06-14,7.712,7.758,7.835,7.676,2450.0,601616
83,2011-06-15,7.784,7.773,7.804,7.727,1739.0,601616
84,2011-06-16,7.686,7.635,7.753,7.528,2826.0,601616
85,2011-06-17,7.543,7.681,7.758,7.543,2450.0,601616
86,2011-06-20,7.753,7.732,7.753,7.553,3098.0,601616
87,2011-06-21,7.727,7.789,7.799,7.707,3361.0,601616
88,2011-06-22,7.941,7.779,7.941,7.737,3688.0,601616
89,2011-06-23,7.695,7.92,7.93,7.695,5639.0,601616
90,2011-06-24,7.972,8.003,8.035,7.894,6751.0,601616
91,2011-06-27,7.993,8.03,8.098,7.941,4573.0,601616
92,2011-06-28,8.019,8.061,8.066,7.946,3036.0,601616
93,2011-06-29,8.061,7.998,8.077,7.993,4059.0,601616
94,2011-06-30,7.993,8.077,8.087,7.951,12521.0,601616
95,2011-07-01,8.092,8.071,8.186,8.061,8181.0,601616
96,2011-07-04,8.056,8.265,8.27,8.003,7442.0,601616
97,2011-07-05,8.244,8.249,8.28,8.207,6325.0,601616
98,2011-07-06,8.259,8.249,8.275,8.207,5084.0,601616
99,2011-07-07,8.254,8.39,8.453,8.254,10495.0,601616
100,2011-07-08,8.359,8.39,8.442,8.306,4255.0,601616
101,2011-07-11,8.432,8.427,8.468,8.343,5404.0,601616
102,2011-07-12,8.421,8.186,8.421,8.15,13227.0,601616
103,2011-07-13,8.155,8.463,8.505,8.155,8563.0,601616
104,2011-07-14,8.463,8.677,8.724,8.463,10669.0,601616
105,2011-07-15,8.646,8.677,8.751,8.594,7180.0,601616
106,2011-07-18,8.636,8.897,9.012,8.552,16055.0,601616
107,2011-07-19,8.834,8.704,9.127,8.683,31220.0,601616
108,2011-07-20,8.766,8.578,8.777,8.521,9892.0,601616
109,2011-07-21,8.547,8.353,8.672,8.343,8254.0,601616
110,2011-07-22,8.369,8.427,8.484,8.348,3160.0,601616
111,2011-07-25,8.421,8.322,8.489,8.212,5225.0,601616
112,2011-07-26,8.259,8.343,8.437,8.259,1991.0,601616
113,2011-07-27,8.286,8.437,8.458,8.223,4650.0,601616
114,2011-07-28,8.369,8.244,8.369,8.202,4454.0,601616
115,2011-07-29,8.244,8.254,8.265,8.202,2296.0,601616
116,2011-08-01,8.254,8.369,8.385,8.228,1999.0,601616
117,2011-08-02,8.359,8.223,8.359,8.045,4069.0,601616
118,2011-08-03,8.124,8.228,8.364,8.103,4850.0,601616
119,2011-08-04,8.228,8.28,8.343,8.228,1538.0,601616
120,2011-08-05,8.202,8.374,8.374,8.098,13571.0,601616
121,2011-08-08,8.411,8.056,8.411,7.862,6119.0,601616
122,2011-08-09,7.889,8.014,8.113,7.721,4800.0,601616
123,2011-08-10,8.092,8.019,8.301,8.003,5385.0,601616
124,2011-08-11,7.889,8.077,8.139,7.862,3729.0,601616
125,2011-08-12,8.071,8.197,8.265,8.071,5008.0,601616
126,2011-08-15,8.155,8.291,8.312,8.155,5076.0,601616
127,2011-08-16,8.317,8.338,8.359,8.192,4008.0,601616
128,2011-08-17,8.322,8.291,8.39,8.212,4112.0,601616
129,2011-08-18,8.312,8.228,8.348,8.176,2947.0,601616
130,2011-08-19,8.155,8.103,8.155,8.05,2603.0,601616
131,2011-08-22,8.071,8.134,8.155,8.071,1583.0,601616
132,2011-08-23,8.087,8.291,8.327,8.087,2098.0,601616
133,2011-08-24,8.385,8.301,8.437,8.296,5883.0,601616
134,2011-08-25,8.275,8.568,8.589,8.202,17553.0,601616
135,2011-08-26,8.468,8.448,8.557,8.401,7297.0,601616
136,2011-08-29,8.411,8.484,8.531,8.385,10048.0,601616
137,2011-08-30,8.505,8.385,8.505,8.369,5683.0,601616
138,2011-08-31,8.458,8.317,8.458,8.286,1689.0,601616
139,2011-09-01,8.322,8.338,8.353,8.259,1852.0,601616
140,2011-09-02,8.327,8.134,8.359,8.087,5964.0,601616
141,2011-09-05,8.103,8.098,8.218,8.009,3364.0,601616
142,2011-09-06,8.056,7.993,8.098,7.993,2061.0,601616
143,2011-09-07,8.045,8.134,8.15,8.03,2080.0,601616
144,2011-09-08,8.186,8.024,8.192,8.014,2085.0,601616
145,2011-09-09,8.113,8.05,8.124,7.983,1159.0,601616
146,2011-09-13,7.92,8.04,8.098,7.92,1498.0,601616
147,2011-09-14,8.014,8.077,8.098,8.003,1258.0,601616
148,2011-09-15,8.077,8.014,8.098,8.009,1539.0,601616
