,date,open,close,high,low,volume,code
0,1998-12-03,6.912,7.013,7.337,6.845,300041.7,600218
1,1998-12-04,6.933,6.899,7.0,6.73,77943.68,600218
2,1998-12-07,7.081,6.899,7.081,6.804,37319.81,600218
3,1998-12-08,6.865,6.811,6.946,6.696,34955.09,600218
4,1998-12-09,6.811,6.838,6.858,6.71,16607.18,600218
5,1998-12-10,6.798,6.595,6.811,6.494,25417.7,600218
6,1998-12-11,6.528,6.676,6.676,6.474,16437.24,600218
7,1998-12-14,6.696,6.528,6.71,6.508,11626.48,600218
8,1998-12-15,6.508,6.602,6.629,6.373,21478.29,600218
9,1998-12-16,6.582,6.541,6.595,6.413,10099.4,600218
10,1998-12-17,6.474,6.514,6.548,6.407,12158.66,600218
11,1998-12-18,6.44,6.454,6.595,6.407,12077.09,600218
12,1998-12-21,6.407,6.548,6.609,6.393,6781.32,600218
13,1998-12-22,6.541,6.771,6.825,6.535,23658.72,600218
14,1998-12-23,6.771,6.629,6.777,6.595,14567.03,600218
15,1998-12-24,6.609,6.656,6.663,6.521,9398.6,600218
16,1998-12-25,6.67,6.575,6.71,6.548,5515.9,600218
17,1998-12-28,6.643,6.514,6.643,6.508,5890.34,600218
18,1998-12-29,6.508,6.454,6.528,6.407,8960.0,600218
19,1998-12-30,6.44,6.433,6.548,6.258,9834.03,600218
20,1998-12-31,6.501,6.393,6.514,6.393,5431.65,600218
21,1999-01-04,6.407,6.184,6.407,6.177,6730.8,600218
22,1999-01-05,6.117,6.197,6.299,6.083,8646.4,600218
23,1999-01-06,6.191,6.272,6.339,6.177,5891.53,600218
24,1999-01-07,6.258,6.278,6.305,6.191,4720.49,600218
25,1999-01-08,6.272,6.393,6.427,6.238,6525.5,600218
26,1999-01-11,6.46,6.447,6.46,6.326,6832.74,600218
27,1999-01-12,6.447,6.359,6.447,6.339,8659.0,600218
28,1999-01-13,6.305,6.353,6.366,6.258,7289.71,600218
29,1999-01-14,6.272,6.346,6.353,6.258,4757.2,600218
30,1999-01-15,6.326,6.251,6.386,6.245,7679.5,600218
31,1999-01-18,6.197,6.339,6.339,6.17,4482.2,600218
32,1999-01-19,6.332,6.258,6.339,6.238,5187.5,600218
33,1999-01-20,6.258,6.265,6.278,6.211,3401.42,600218
34,1999-01-21,6.245,6.258,6.285,6.15,5682.4,600218
35,1999-01-22,6.251,6.353,6.413,6.245,3975.5,600218
36,1999-01-25,6.346,6.359,6.46,6.326,6006.08,600218
37,1999-01-26,6.339,6.474,6.541,6.339,14643.13,600218
38,1999-01-27,6.508,6.393,6.528,6.386,9093.2,600218
39,1999-01-28,6.407,6.224,6.433,6.211,6144.5,600218
40,1999-01-29,6.191,6.096,6.204,6.09,7479.8,600218
41,1999-02-01,6.069,5.995,6.11,5.968,7660.94,600218
42,1999-02-02,5.968,6.069,6.123,5.955,4137.33,600218
43,1999-02-03,6.069,5.874,6.069,5.793,17094.54,600218
44,1999-02-04,5.8,5.732,5.86,5.597,10980.91,600218
45,1999-02-05,5.692,5.698,5.793,5.644,7633.0,600218
